uri_s,title_s,subTitle_s,authFullName_s,docType_s,doiId_s,producedDateY_i,journalTitle_s,journalPublisher_s,conferenceTitle_s,language_s
https://hal.archives-ouvertes.fr/hal-00169416,Intégration du degré d'innovation dans la stratégie technologique. Application de méthodologies basées sur l'Optimisation Multi-Objectifs avec Contraintes : exemple de la production de polystyrène.,,"Laure Morel,Mauricio Camargo,Christian Fonteix",COMM,,2007,,,11ème Congrès de la Société Française de Génie des Procédés,fr
https://hal.archives-ouvertes.fr/hal-00168535,System of Enterprise-Systems Integration Issues: an Engineering Perspective,,"Gérard Morel,Hervé Panetto,Frédérique Mayer,Jean-Philippe Auzelle",COMM,,2007,,,"IFAC Conference on Cost Effective Automation in Networked Product Development and Manufacturing, IFAC-CEA'07",en
https://hal.archives-ouvertes.fr/hal-00279691,Use of technological forecasting tools in the design and the optimization of production processes,,"V. Boly,L. Morel",COMM,,2007,,,11ème Congrès de la Société Française de Génie des Procédés,en
https://hal.archives-ouvertes.fr/hal-00279694,Application d'un index d'évaluation global basé sur l'intégrale de Choquet pour la conception de produits dans l'industrie chimique,,"L. Morel,M. Camargo,C. Fonteix",COMM,,2007,,,11ème Congrès de la Société Française de Génie des Procédés,fr
https://hal.archives-ouvertes.fr/hal-00289258,"Ingénierie de l'Innovation\, méthodologies et organisations des entreprises innovantes",,V. Boly,OUV,,2007,,,,fr
https://hal.archives-ouvertes.fr/hal-00284783,L'ingénierie de l'innovation : méthodologies et organisation des entreprises innovantes,,V. Boly,OUV,,2007,,,,fr
https://hal.archives-ouvertes.fr/hal-00284801,Ingénierie de l'Innovation : réflexion sur une dynamique de renouvellement de l'espace des connaissances favorisant l'innovation.,,"M. Camargo,L. Morel-Guimaraes,V. Boly",COUV,,2007,,,,fr
https://hal.archives-ouvertes.fr/hal-00279723,Evaluation de la durabilité des produits tout au long de leur cycle de vie - Application à la conception de mobilier en bois,,"E. Marcandella,O. Chery",COMM,,2007,,,11ème Congrès de la Société Française de Génie des Procédés,fr
https://hal.archives-ouvertes.fr/hal-00173792,Is system of systems a candidate rationale artifact for entreprise information-intensive system modeling?,,"Frédérique Mayer,Jean-Philippe Auzelle",COMM,,2007,,,"9th International Conference on The Modern Information Technology in the Innovation Processes of the Industrial Enterprise, MITIP 2007",en
https://hal.archives-ouvertes.fr/hal-00200978,Using Statistical Process Control to optimise quality assurance in intensity-modulated radiotherapy (IMRT),,"Karine Gerard,Vincent Marchesi,Pierre Aletti,Jean-Pierre Grandhaye,Alain Noel,Hanna Kafrouni,François Husson,Xavier Franceries",ART,,2007,European Medical Physics News,,,fr
https://hal.archives-ouvertes.fr/hal-00289436,Comment évaluer l'acceptabilité d'un nouveau produit durant les phases amont d'un projet de développement de produit ?,,"H. Ben Rejeb,V. Boly,L. Morel-Guimaraes",COMM,,2007,,,"2èmes journées doctorales du GDR MACS, JD MACS 07",fr
https://hal.archives-ouvertes.fr/hal-00167634,A first methodological proposal for the evaluation of regional risks associated to the exploitation and mining benefit,,"F. Munoz,L. Perrin,J.P. Josien,O. Chery,M. Sardin",COMM,,2007,,,Congrès ESREL,en
https://hal.univ-lorraine.fr/tel-01752949,"Le pilotage du processus d'émergence d'un réseau coopératif : analyse des réseaux de proximité géographique,Running the process of cooprerative network emergence : analysis of geographical proximity networks",,Hicham Achelhi,THESE,,2007,,,,fr
https://hal.archives-ouvertes.fr/hal-00289415,Extraction de connaissance et choix de solution par analyse multicritère,,"N. Armaghan,J. Costa,J. Renaud,M. Martinez",COMM,,2007,,,7ème Congrès International de Génie Industriel (CIGI),fr
https://hal.archives-ouvertes.fr/hal-00153916,Statistical process control to optimize quality assurance in radiotherapy: applied to Intensity-Modulated Radiation Therapy (IMRT),,"Karine Gerard,Jean-Pierre Grandhaye,Vincent Marchesi,Pierre Aletti,Xavier Franceries,François Husson,Alain Noel,Hanna Kafrouni",COMM,,2007,,,"International Conference on Industrial Engineering and Systems Management, IESM 2007",en
https://hal.archives-ouvertes.fr/hal-00153907,Utilisation de la maîtrise statistique des processus (MSP) pour optimiser les contrôles qualité en radiothérapie conformationnelle par modulation d'intensité (RCMI),,"Karine Gerard,Vincent Marchesi,Jean-Pierre Grandhaye,Xavier Franceries,François Husson,Alain Noel,Hanna Kafrouni,Pierre Aletti",COMM,,2007,,,46èmes journées scientifiques de la société française de physique médicale,fr
https://hal.archives-ouvertes.fr/hal-00167796,Relevance of assessing the consumer needs at the front-end in a NPD project,,Helmi Ben Rejeb,COMM,,2007,,,9th IFAC Symposium on Automated Systems Based on Human Skill and Knowledge (ASBoHS'06),en
https://hal.archives-ouvertes.fr/hal-00284756,How to assess new product acceptability during the front-end phases of project development?,,"H. Ben Rejeb,L. Morel-Guimaraes,V. Boly",COMM,,2007,,,16th International Conference on Management of Technology,en
https://hal.archives-ouvertes.fr/hal-00167604,Innovation process evaluation: from self-assessment to detailed technological audit,,"Laure Morel,Vincent Boly",COMM,,2007,,,16th International Conference on Management of Technology,en
https://hal.archives-ouvertes.fr/hal-00167601,Evolutionary based methodology to integrate Product Innovation Degree on a Firm Technological Strategy,,"Mauricio Camargo,Laure Morel,C. Fonteix",COMM,,2007,,,16th International Conference on Management of Technology,en
https://hal.archives-ouvertes.fr/hal-00289420,Retour d'expérience par des approches de Raisonnement à Partir de Cas et analyse multicritère,,"N. Armaghan,J. Costa,J. Renaud",COMM,,2007,,,"C2EI : ""Capitalisation et réutilisation des connaissances Métier en conception de systèmes mécaniques",fr
https://hal.archives-ouvertes.fr/hal-00289323,"Cultural visions on personal competencies in innovation: a first case of measured differences between the SMEs' needs and their formulations in France\, Spain\, Germany and Sweden",,"C. Aubier,R. Bary,C. Guidat",COMM,,2007,,,"16e Congrès international ""International Association for the Management Of Technology"" (IAMOT)",en
https://hal.archives-ouvertes.fr/hal-00120322,Contribution of Fuzzy Reasoning Method to knowledge integration in a defect recognition system.,,"Vincent Bombardier,Cyril Mazaud,Pascal Lhoste,Raphaël Vogrig",ART,10.1016/j.compind.2006.07.006,2007,Computers in Industry,Elsevier,,en
https://hal.archives-ouvertes.fr/hal-00288125,Gestion Industrielle et pédagogie – retours d'experiences avec l'ERP Adonix,,"Jean-François Pétin,Jean-Yves Bron,Barthélémy Zoz,Hervé Panetto,Frédérique Mayer",COMM,,2007,,,10ème Colloque National AIP PRIMECA,fr
https://hal.archives-ouvertes.fr/hal-00162330,Méthode Activity Based Costing : outil d'aide à la décision stratégique,,"Mauricio Camargo,L. Digon-Garcia,G. Dubost,M. Fiorani,H. Labiche",ART,,2007,Gestions hospitalières : la revue du management hospitalier,Gestions hospitalières,,fr
https://halshs.archives-ouvertes.fr/halshs-00202421,Proposition d'un cadre de modélisation informationnelle pour la gestion des informations manipulées en conception/réalisation de produits manufacturiers,,"Muriel Lombard,Pascal Lhoste",COMM,,2007,,,10ème conférence AIP-PRIMECA - Les innovations en conception des produits et des systèmes de production,fr
https://hal.archives-ouvertes.fr/hal-00167631,L'assurance de la qualité et la complexité des très petites organisations technologiques,,"S. Bouab,M.F. Raspiller,F. Livardjani,F. Flesch,Jean-Pierre Grandhaye",COMM,,2007,,,7ème Congrès international pluridisciplinaire Qualité et Sûreté de Fonctionnement,fr
https://hal.archives-ouvertes.fr/hal-00167632,Apport de la qualité à l'autonomisation des personnels hospitaliers,,"Jean-Pierre Grandhaye,Sandrine Garnier",COMM,,2007,,,7ème Congrès international pluridisciplinaire Qualité & Sûreté de Fonctionnement,fr
https://hal.archives-ouvertes.fr/hal-00146031,La maîtrise statistique des processus pour l'optimisation des contrôles qualité en radiothérapie : Application à la Radiothérapie Conformationnelle par Modulation d'Intensité (RCMI),,"Karine Gerard,Vincent Marchesi,Pierre Aletti,Jean-Pierre Grandhaye,Alain Noel,Hanna Kafrouni,François Husson,Xavier Franceries",COMM,,2007,,,"7ème Congrès International Pluridisciplinaire Qualité et Sûreté de Fonctionnement, Qualita 2007",fr
https://hal.archives-ouvertes.fr/hal-00289096,Actes de la session santé du congrès GISEH et des travaux sur AF et AV en France en santé,,J.P. Grandhaye,DOUV,,2007,,,,fr
https://hal.archives-ouvertes.fr/hal-00289376,An empirical survey model for the personal competencies in innovation: cultural visions for engineers,,"C. Aubier,R. Bary,C. Guidat",COMM,,2007,,,Symposium ERIMA'07 : European Symposium on Innovative Management Practices,en
https://hal.archives-ouvertes.fr/hal-01583971,"Raisonnement à partir de cas 2 : surveillance\, diagnostic et maintenance",,"Jean Renaud,Brigitte Chebel Morello,Béatrice Fuchs,Jean Lieber",OUV,,2007,,,,fr
https://hal.archives-ouvertes.fr/hal-01583963,Raisonnement à partir de cas 1 : conception et configuration de produits,,"Jean Renaud,Brigitte Chebel Morello,Béatrice Fuchs,Jean Lieber",OUV,,2007,,,,fr
https://hal.archives-ouvertes.fr/hal-00289104,Raisonnement à partir de cas,,"J. Renaud,B. Chebel Morello,B. Fuchs,J. Lieber",DOUV,,2007,,,,fr
https://hal-emse.ccsd.cnrs.fr/emse-00746800,Competence Management in Industrial Processes,,"Xavier Boucher,Eric Bonjour,Nada Matta",DOUV,,2007,,,,en
https://hal.archives-ouvertes.fr/hal-00167633,Styles d'apprentissage et pédagogie active en formation d'ingénieurs. La prise de conscience de ses préférences facilite-t-elle l'acte d'apprendre ?,,"Raphaël Bary,M. Rees",COMM,,2007,,,"4ème Colloque ""Questions de pédagogies dans l'enseignement supérieur""",fr
https://hal.univ-lorraine.fr/tel-01752942,"L'amélioration de l'habitabilité automobile de demain : l'application des principes de la construction architecturale de la maison dans la conception de l'habitacle des concepts-cars,Improvement of tomorrow's automobile habitability : application of the habitat architectural construction principles in the design of the automobile's cabin",,Riad Khoudeir,THESE,,2007,,,,fr
https://hal.archives-ouvertes.fr/hal-00342693,"Raisonnement à partir de cas 2. Surveillance\, diagnostic et maintenance.",,"Jean Renaud,Brigitte Chebel-Morello,Béatrice Fuchs,Jean Lieber",DOUV,,2007,,,,fr
https://hal.archives-ouvertes.fr/hal-00342688,Raisonnement à partir de cas 1. Conception et Configuration de produits.,,"Jean Renaud,Brigitte Chebel-Morello,Béatrice Fuchs,Jean Lieber",DOUV,,2007,,,,fr
https://hal.archives-ouvertes.fr/hal-00160670,A successful horizontal cooperation in the automobile industry,,"Laure Morel-Guimaraes,Sandrine Aubert",COUV,,2007,,,,en
https://hal.archives-ouvertes.fr/hal-00284780,Actualization of the cooperation concept from a neo-Schumpeterian perspective. Application to the automotive sector.,,"S. Aubert,L. Morel",COUV,,2007,,,,en
https://hal.archives-ouvertes.fr/hal-00270627,Comparison of two multicriteria decision aid methods : Net Flow and Rough Set Methods in a high yield pulping process,,"J. Renaud,J. Thibault,R. Lanouette,L.N. Kiss,K. Zaras,C. Fonteix",ART,10.1016/j.ejor.2005.04.013,2007,European Journal of Operational Research,Elsevier,,en
https://hal.archives-ouvertes.fr/hal-00284794,Apport de la théorie TRIZ dans les phases de retour d'expérience des projets innovants,,"V. Boly,E. Marcandella,M. Camargo",COUV,,2007,,,,fr
https://hal.archives-ouvertes.fr/hal-00279742,La gestion d'un club de foot : apport du management par la valeur,,"B. Brabant,N. Holveck,J.P. Grandhaye",COMM,,2006,,,22ème congrès francophone de management de projet AFITEP AFAV AFIS ANACT AECI,fr
https://hal.archives-ouvertes.fr/hal-00279732,La dérive des cadres normatifs : des standards d'interopérabilité au formatage des représentations,,J.L. Coujard,COMM,,2006,,,"5ème colloque ""La métamorphose des organisations : nouvelles régulations, normalisation et dynamique des organisations""",fr
https://hal.archives-ouvertes.fr/hal-00167637,The empowerment factors of patients: Relevant to a holonique approach,,"M.A. Giuliani Citton,J.P. Grandhaye,A. Abouabdellah,A. Cherkaoui",COMM,,2006,,,"Service, system, service management, Special Session on Hospital Management IEEE/SSSM06",en
https://hal.archives-ouvertes.fr/hal-00167638,An evaluation of a french health network,,"E. Boschetti,B. Demore,J.P. Grandhaye",COMM,,2006,,,"Service, system, service management, Special Session on Hospital Management, IEEE/SSSM06",en
https://hal.archives-ouvertes.fr/hal-00114192,Vers une extension floue de NIAM – Fuzzy NIAM,,"Cyril Mazaud,Pascal Lhoste,Vincent Bombardier,Eric Levrat",COMM,,2006,,,LFA' 2006 : 14ème rencontres Francophones sur la Logique Floue et ses Applications,fr
https://hal.archives-ouvertes.fr/hal-00167635,Pronistico de la demanda en entomos multiproducto,,"Jaume Roig Guitart,M. Camargo,R. Forradelas",COMM,,2006,,,Encuentro de Investigadores y Docentes de Ingenieria - ENIDI,es
https://hal.archives-ouvertes.fr/hal-00117374,Expert optimisation of beam orientation and quality controls for intensity-modulated radiotherapy (IMRT),,"Karine Gerard,Pierre Aletti,Alain Noel,Hanna Kafrouni,Vincent Marchesi,Jean-Pierre Grandhaye,François Husson,Xavier Franceries",COMM,,2006,Clinical Neurophysiology,Elsevier,,en
https://hal.archives-ouvertes.fr/hal-00118433,Expert optimisation of beam orientation and quality controls for intensity-modulated radiotherapy (IMRT),,"Karine Gerard,Pierre Aletti,Alain Noel,Hanna Kafrouni,Vincent Marchesi,Jean-Pierre Grandhaye,François Husson,Xavier Franceries",COMM,,2006,,,,en
https://hal.archives-ouvertes.fr/hal-00167643,Contribution de la démarche d'auto-évaluation à l'autonomisation des professionnels : application à une Unité Centralisée pour la préparation des Cytotoxiques du réseau Oncolor,,"C. Lapointe,J.P. Grandhaye,S. Gibaud",COMM,,2006,,,3ème conférence francophone en gestion et ingénierie des systèmes hospitaliers (GISEH),fr
